"행정구역별(시군구)",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역별(시군구)",일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명),일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명),일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명),일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명),일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명),일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명),일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명),일반가구 (가구),일반가구원 (명),1세대가구-계 (가구),1세대가구원-계 (명),1세대가구-부부 (가구),1세대가구원-부부 (명),1세대가구-부부+미혼형제자매 (가구),1세대가구원-부부+미혼형제자매 (명),1세대가구-부부+기타친인척 (가구),1세대가구원-부부+기타친인척 (명),1세대가구-가구주+미혼형제자매 (가구),1세대가구원-가구주+미혼형제자매 (명),1세대가구-가구주+기타친인척 (가구),1세대가구원-가구주+기타친인척 (명),1세대가구-기타 (가구),1세대가구원-기타 (명),2세대가구-계 (가구),2세대가구원-계 (명),2세대가구-부부+미혼자녀 (가구),2세대가구원-부부+미혼자녀 (명),2세대가구-부+미혼자녀 (가구),2세대가구원-부+미혼자녀 (명),2세대가구-모+미혼자녀 (가구),2세대가구원-모+미혼자녀 (명),2세대가구-부부+양친 (가구),2세대가구원-부부+양친 (명),2세대가구-부부+한부모 (가구),2세대가구원-부부+한부모 (명),2세대가구-부부+미혼자녀+부부미혼형제자매 (가구),2세대가구원-부부+미혼자녀+부부미혼형제자매 (명),2세대가구-조부모+미혼손자녀 (가구),2세대가구원-조부모+미혼손자녀 (명),2세대가구-조부 또는 조모+미혼손자녀 (가구),2세대가구원-조부 또는 조모+미혼손자녀 (명),2세대가구-기타 (가구),2세대가구원-기타 (명),3세대가구-계 (가구),3세대가구원-계 (명),3세대가구-부부+미혼자녀+양친 (가구),3세대가구원-부부+미혼자녀+양친 (명),3세대가구-부부+미혼자녀+부친 (가구),3세대가구원-부부+미혼자녀+부친 (명),3세대가구-부부+미혼자녀+모친 (가구),3세대가구원-부부+미혼자녀+모친 (명),3세대가구-기타 (가구),3세대가구원-기타 (명),4세대이상 가구 (가구),4세대이상 가구원 (명),1인가구 (가구),1인가구원 (명),비친족가구 (가구),비친족가구원 (명)
"전국",19111030,48339559,3324418,6757206,2982028,5964056,18314,55347,4137,12926,201009,416711,15817,33899,103113,274267,9328293,30983486,6150381,22363415,537608,1300571,1522554,3706921,20592,82446,124643,374698,77251,362820,43314,140556,69797,157324,782153,2494735,1029196,4853734,113256,650801,74835,352738,391156,1833654,449949,2016541,11262,69834,5203440,5203440,214421,471859,19367696,48551348,3329335,6760305,2994627,5989254,17969,54276,4128,12928,192838,399263,15210,32596,104563,271988,9361705,31034300,6189464,22450662,517354,1242886,1481683,3577790,20801,83204,124904,374712,73850,346393,42819,138701,66422,149198,844408,2670754,998919,4709207,113050,649248,76048,357734,383482,1794445,426339,1907780,10678,66483,5397615,5397615,269444,583438,19673875,48614907,3470070,7043639,3125140,6250280,18743,56607,4529,14158,197923,409414,17620,37841,106115,275339,9320588,30780926,6160843,22288183,518191,1241624,1487739,3578725,20039,80156,119136,357408,71328,333688,44558,144351,68020,152316,830734,2604475,946500,4439786,107366,616014,73303,344470,358617,1676004,407214,1803298,9381,58095,5618677,5618677,308659,673784,19979188,48664922,3600264,7305520,3247030,6494060,19112,57695,4455,13972,202254,418077,18019,38628,109394,283088,9288450,30547762,6121914,22090475,517173,1233680,1498840,3589589,19189,76756,116801,350403,68345,318594,44766,145124,68531,152913,832891,2590228,893501,4167027,98158,562711,70255,329912,336017,1567410,389071,1706994,8012,49089,5848594,5848594,340367,746930,20343188,48674177,3752000,7610109,3389074,6778148,19345,58400,4793,14988,206998,427190,19404,41519,112386,289864,9209885,30146353,6061955,21798912,513358,1220247,1501251,3580663,18511,74044,115936,347808,64550,300064,45605,147667,68606,152533,820113,2524415,839928,3887225,89288,511033,66493,311549,312858,1454593,371289,1610050,6891,42038,6147516,6147516,386968,840936,20926710,49028727,3893435,7891367,3518763,7037526,19334,58362,4739,14752,219314,452400,20118,42760,111167,285567,9201530,30068999,6086287,21891084,506649,1202033,1529784,3645976,16523,66092,109222,327666,58355,270447,46688,151181,71017,157210,777005,2357310,759548,3479811,76825,439147,60991,285201,281848,1308805,339884,1446658,5384,32318,6643354,6643354,423459,912878,21448463,49063531,4054467,8215199,3668451,7336902,19874,59962,4893,15171,225014,463468,22305,47268,113930,292428,9049887,29453555,5981094,21451843,503179,1190602,1514406,3591530,15659,62636,106771,320313,55858,258233,46860,151345,72047,158495,754013,2268558,701095,3186769,67967,388026,57401,268051,257827,1193848,317900,1336844,4566,27120,7165788,7165788,472660,1015100,21773507,48884646,4172590,8453459,3780193,7560386,20222,60994,5003,15530,225755,464535,23118,48944,118299,303070,8918035,28817921,5866059,20917059,498211,1169835,1502132,3534970,15336,61344,107491,322473,53617,246953,46299,149251,71613,156616,757277,2259420,662460,2988172,61620,350820,54727,254797,240718,1108798,305395,1273757,4183,24520,7502350,7502350,513889,1098224
"읍부",1695508,4297704,324138,658538,299452,598904,1522,4604,343,1069,10966,22781,1174,2524,10681,28656,798526,2654364,509918,1868232,51244,124622,122126,299183,2405,9628,14481,43525,6097,28981,4771,15552,7445,16699,80039,247942,100993,478957,11121,64523,7108,33706,37089,174628,45675,206100,1421,8972,448466,448466,21964,48407,1746762,4383544,328490,666860,303610,607220,1559,4717,388,1219,10871,22588,1132,2414,10930,28702,814427,2704412,524020,1916542,50249,121260,118952,287989,2437,9748,14698,44094,5855,27800,4517,14621,6993,15644,86706,266714,98790,468384,11272,65246,7342,34697,36698,172479,43478,195962,1388,8759,477006,477006,26661,58123,1798810,4459626,346479,703458,319714,639428,1671,5051,423,1329,11769,24374,1413,3053,11489,30223,826345,2736426,531960,1941377,50793,122533,121456,293121,2433,9732,14342,43026,5762,27288,4683,15144,7158,16028,87758,268177,94170,444064,10753,62232,7145,33763,34825,163427,41447,184642,1247,7830,499489,499489,31080,68359,1890366,4615139,370453,751856,341905,683810,1755,5290,421,1315,12554,26019,1528,3309,12290,32113,853171,2812748,547741,1993563,52772,126797,127761,307145,2385,9540,14438,43314,5695,26784,4735,15365,7288,16282,90356,273958,91108,427045,9989,57769,7049,33303,33429,156537,40641,179436,1078,6690,539706,539706,34850,77094,1937519,4662735,388649,788601,358994,717988,1868,5635,472,1469,12870,26682,1634,3469,12811,33358,857028,2813019,549582,1993247,53213,127332,129874,311281,2356,9424,14392,43176,5432,25500,4730,15321,7196,16026,90253,271712,86657,402852,9131,52726,6545,30793,31450,146725,39531,172608,893,5557,563446,563446,40846,89260,2021664,4761346,406060,823407,375055,750110,1907,5756,495,1538,13876,28743,1769,3780,12958,33480,870517,2853277,560276,2033438,53594,128240,135891,326288,2148,8592,13664,40992,4983,23335,4889,15825,7574,16844,87498,259723,78835,362633,7871,45488,6089,28638,28607,133177,36268,155330,700,4258,620899,620899,44653,96872,2099836,4841016,428513,868903,395555,791110,2013,6076,503,1566,14805,30621,1973,4209,13664,35321,873242,2852042,562043,2034763,54276,129577,138002,329686,2011,8044,13464,40392,4959,23130,4901,15832,7620,16844,85966,253774,73307,334454,7026,40614,5767,27115,26208,121629,34306,145096,607,3652,674454,674454,49713,107511,2096426,4739960,437124,886252,403859,807718,2053,6201,457,1421,14473,29901,2099,4451,14183,36560,844687,2737671,539237,1941164,52997,125563,135017,320192,1929,7716,13319,39957,4616,21426,4666,15056,7389,16243,85517,250354,67744,306049,6145,35383,5391,25265,24038,110949,32170,134452,508,3053,694083,694083,52280,112852
"면부",1927621,4310371,496509,1008042,466564,933128,1981,5977,433,1347,9759,20203,1311,2811,16461,44576,650366,2030361,326210,1167271,46398,109749,95845,223433,3968,15896,26446,79448,3661,17262,8169,26563,11391,25374,128278,365365,118665,561914,14030,81584,6702,31675,39947,186902,57986,261753,2327,14637,630013,630013,29741,65404,1958876,4339481,493347,1001361,462599,925198,1993,6008,461,1436,9690,20046,1239,2658,17365,46015,658786,2056267,331636,1185892,45121,105583,92032,212806,4021,16084,26028,78084,3644,17055,7583,24601,10475,23246,138246,392916,113283,536415,13624,79223,6629,31382,38549,180025,54481,245785,2181,13840,657406,657406,33873,74192,1993849,4370461,508734,1032729,476396,952792,2136,6446,497,1540,10071,20836,1564,3342,18070,47773,660601,2058925,335964,1199155,45509,106313,92573,213820,3789,15156,24817,74451,3667,17070,7770,25178,10595,23517,135917,384265,107165,504988,13152,76330,6371,30160,36109,168575,51533,229923,1968,12445,677415,677415,37966,83959,1971564,4251084,511442,1038249,478868,957736,2183,6582,443,1396,9903,20461,1496,3175,18549,48899,636427,1972360,319169,1136102,44043,102477,90429,208029,3622,14488,23848,71544,3466,16030,7254,23495,10129,22354,134467,377841,97568,456852,11561,67111,5768,27219,32742,152385,47497,210137,1626,10164,684456,684456,40045,89003,1968717,4196128,518886,1053286,485599,971198,2131,6425,532,1671,9933,20491,1548,3277,19143,50224,625405,1927259,312004,1105672,43615,101260,89651,205757,3465,13860,23398,70194,3225,14908,7009,22669,9803,21535,133235,371404,90132,418330,10139,58691,5227,24663,30046,139119,44720,195857,1458,9017,686531,686531,46305,101705,2008345,4201325,534285,1084142,499765,999530,2208,6657,497,1551,10460,21620,1516,3200,19839,51584,622087,1912346,313171,1110520,42883,99120,90869,208550,3004,12016,22581,67743,2964,13719,6927,22409,9749,21381,129939,356888,80782,370984,8505,49221,4750,22308,27164,125774,40363,173681,1127,6954,721965,721965,48099,104934,2025982,4134020,544621,1105440,508828,1017656,2370,7147,507,1571,10521,21682,1732,3670,20663,53714,594510,1821215,297459,1053181,41825,96761,89526,205062,2741,10964,21365,64095,2870,13176,6701,21691,9313,20288,122710,335997,71719,326292,7147,41396,4314,20280,23695,109110,36563,155506,939,5706,762310,762310,51883,113057,2035906,4084649,551643,1120345,514031,1028062,2444,7368,576,1777,10623,21920,1769,3727,22200,57491,578112,1757981,284967,1004109,40711,93531,87836,199906,2600,10400,21020,63060,2641,12069,6469,20844,8939,19330,122929,334732,65717,297265,6298,36427,3849,18035,21318,97854,34252,144949,830,4998,784909,784909,54695,119151
"동부",15487901,39731484,2503771,5090626,2216012,4432024,14811,44766,3361,10510,180284,373727,13332,28564,75971,201035,7879401,26298761,5314253,19327912,439966,1066200,1304583,3184305,14219,56922,83716,251725,67493,316577,30374,98441,50961,115251,573836,1881428,809538,3812863,88105,504694,61025,287357,314120,1472124,346288,1548688,7514,46225,4124961,4124961,162716,358048,15662058,39828323,2507498,5092084,2228418,4456836,14417,43551,3279,10273,172277,356629,12839,27524,76268,197271,7888492,26273621,5333808,19348228,421984,1016043,1270699,3076995,14343,57372,84178,252534,64351,301538,30719,99479,48954,110308,619456,2011124,786846,3704408,88154,504779,62077,291655,308235,1441941,328380,1466033,7109,43884,4263203,4263203,208910,451123,15881216,39784820,2614857,5307452,2329030,4658060,14936,45110,3609,11289,176083,364204,14643,31446,76556,197343,7833642,25985575,5292919,19147651,421889,1012778,1273710,3071784,13817,55268,79977,239931,61899,289330,32105,104029,50267,112771,607059,1952033,745165,3490734,83461,477452,59787,280547,287683,1344002,314234,1388733,6166,37820,4441773,4441773,239613,521466,16117258,39798699,2718369,5515415,2426257,4852514,15174,45823,3591,11261,179797,371597,14995,32144,78555,202076,7798852,25762654,5255004,18960810,420358,1004406,1280650,3074415,13182,52728,78515,235545,59184,275780,32777,106264,51114,114277,608068,1938429,704825,3283130,76608,437831,57438,269390,269846,1258488,300933,1317421,5308,32235,4624432,4624432,265472,580833,16436952,39815314,2844465,5768222,2544481,5088962,15346,46340,3789,11848,184195,380017,16222,34773,80432,206282,7727452,25406075,5200369,18699993,416530,991655,1281726,3063625,12690,50760,78146,234438,55893,259656,33866,109677,51607,114972,596625,1881299,663139,3066043,70018,399616,54721,256093,251362,1168749,287038,1241585,4540,27464,4897539,4897539,299817,649971,16896701,40066056,2953090,5983818,2643943,5287886,15219,45949,3747,11663,194978,402037,16833,35780,78370,200503,7708926,25303376,5212840,18747126,410172,974673,1303024,3111138,11371,45484,72977,218931,50408,233393,34872,112947,53694,118985,559568,1740699,599931,2746194,60449,344438,50152,234255,226077,1049854,263253,1117647,3557,21106,5300490,5300490,330707,711072,17322645,40088495,3081333,6240856,2764068,5528136,15491,46739,3883,12034,199688,411165,18600,39389,79603,203393,7582135,24780298,5121592,18363899,407078,964264,1286878,3056782,10907,43628,71942,215826,48029,221927,35258,113822,55114,121363,545337,1678787,556069,2526023,53794,306016,47320,220656,207924,963109,247031,1036242,3020,17762,5729024,5729024,371064,794532,17641175,40060037,3183823,6446862,2862303,5724606,15725,47425,3970,12332,200659,412714,19250,40766,81916,209019,7495236,24322269,5041855,17971786,404503,950741,1279279,3014872,10807,43228,73152,219456,46360,213458,35164,113351,55285,121043,548831,1674334,528999,2384858,49177,279010,45487,211497,195362,899995,238973,994356,2845,16469,6023358,6023358,406914,866221
